CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST2013,37,1,28196,8,0,9,0
CUST2014,53,1,132856,1,0,9,0
CUST2015,26,1,143975,9,1,3,0
CUST2016,55,1,119937,5,0,12,0
CUST2017,65,1,,5,0,200,0
CUST2018,39,0,101349,5,0,100,0
CUST2019,19,0,89839,6,0,8,0
CUST2020,41,0,66916,2,1,14,0
CUST2021,25,1,33572,6,1,8,0
CUST2022,28,0,138312,4,1,6,0
CUST2023,30,0,53225,8,1,9,0
CUST2024,34,1,70853,9,0,7,0
CUST2025,25,0,74390,9,0,100,0
CUST2026,38,1,57275,8,0,11,0
CUST2027,35,0,97379,3,1,3,0
CUST2028,47,1,26105,4,1,7,0
CUST2029,,0,141074,,0,13,0
CUST2030,63,1,89780,9,0,5,0
CUST2031,63,0,71564,5,1,12,0
CUST2032,48,0,122175,6,0,2,0
CUST2033,55,0,67487,3,1,6,0
CUST2034,49,1,43051,7,0,2,0
CUST2035,28,1,119244,7,0,10,0
CUST2036,62,0,1000000,1,0,6,0
CUST2037,42,1,147444,5,0,4,0
CUST2038,50,1,,9,0,3,0
CUST2039,55,0,125300,5,0,2,0
CUST2040,58,0,91961,,1,7,0
CUST2041,25,1,85156,1,0,3,0
CUST2042,28,1,139682,7,1,7,0
CUST2043,39,1,82175,3,0,9,0
CUST2044,68,0,31849,9,1,2,0
CUST2045,41,0,128924,6,0,9,0
CUST2046,58,0,48073,5,0,12,0
CUST2047,34,0,124794,8,0,8,0
CUST2048,29,1,140912,8,0,5,0
CUST2049,63,1,142275,3,1,14,0
CUST2050,49,1,81866,2,0,4,0
CUST2051,32,1,142752,2,0,4,0
CUST2052,33,0,72078,5,1,12,0
CUST2053,39,0,147492,,0,2,0
CUST2054,45,1,58982,8,1,1,0
CUST2055,37,1,140520,8,0,5,0
CUST2056,50,0,42869,8,1,10,0
CUST2057,27,0,37884,3,0,1,0
CUST2058,57,1,109360,2,1,14,0
CUST2059,49,0,62563,4,0,14,0
CUST2060,67,0,59414,1,0,13,0
CUST2061,53,1,2000000,3,0,6,0
CUST2062,19,0,137610,9,0,14,0
CUST2063,50,1,140128,7,0,4,0
CUST2064,50,0,96492,7,0,3,0
CUST2065,58,0,104464,1,0,,0
CUST2066,30,0,,7,1,9,0
CUST2067,47,0,101693,7,0,1,0
CUST2068,50,1,60135,4,1,10,0
CUST2069,30,0,97232,7,0,14,0
CUST2070,69,0,52862,8,0,3,0
CUST2071,43,0,33566,3,1,2,0
CUST2072,39,0,95199,,1,5,0
CUST2073,56,0,130366,7,0,4,0
CUST2074,19,0,29331,5,0,6,0
CUST2075,55,1,149184,5,0,12,0
CUST2076,56,0,82073,5,0,1,0
CUST2077,43,0,69648,7,0,12,0
CUST2078,63,0,,9,0,4,0
CUST2079,67,0,106782,8,0,13,0
CUST2080,32,1,50761,6,0,1,0
CUST2081,51,1,28262,7,1,1,0
CUST2082,59,0,136624,9,1,10,0
CUST2083,61,0,79816,6,0,14,0
CUST2084,66,1,97572,1,0,10,0
CUST2085,57,0,149720,4,0,1,0
CUST2086,28,1,78472,8,1,200,0
CUST2087,20,0,112858,7,0,9,0
CUST2088,23,1,109667,3,0,2,0
CUST2089,26,1,29677,3,0,100,0
CUST2090,23,1,98508,3,0,14,0
CUST2091,26,1,105865,1,0,4,0
CUST2092,56,1,129875,1,1,13,0
CUST2093,,1,126437,6,0,3,0
CUST2094,49,1,134916,1,0,3,0
CUST2095,58,0,75617,5,0,4,0
CUST2096,67,0,111029,4,0,9,0
CUST2097,29,1,43595,5,0,14,0
CUST2098,25,0,112459,7,0,8,0
CUST2099,25,1,85148,6,0,11,0
CUST2100,67,0,71926,9,1,8,0
CUST2101,45,0,100271,6,1,13,0
CUST2102,37,1,59457,9,0,13,0
CUST2103,64,1,67531,4,1,5,0
CUST2104,24,1,98263,1,1,10,0
CUST2105,28,1,98300,1,0,11,0
CUST2106,37,0,88171,7,0,13,0
CUST2107,33,1,144229,3,0,2,0
CUST2108,21,1,143229,2,0,,0
CUST2109,23,1,70771,6,1,9,0
CUST2110,39,1,118135,6,0,3,0
CUST2111,43,0,91354,7,0,2,0
CUST2112,20,1,137743,5,0,,0
CUST2113,58,0,138381,8,0,14,0
CUST2114,59,1,62289,,0,10,0
CUST2115,31,1,58892,2,0,5,0
CUST2116,28,0,96196,1,0,1,0
CUST2117,,1,120057,9,1,8,0
CUST2118,29,0,63409,5,1,7,0
CUST2119,40,0,140817,5,1,5,0
CUST2120,29,1,59470,4,1,1,0
CUST2121,30,1,43385,2,1,11,1
CUST2122,42,1,48296,,0,1,0
CUST2123,62,1,143566,2,0,14,0
CUST2124,68,1,90134,7,0,3,0
CUST2125,36,1,114152,9,0,6,0
CUST2126,63,1,51382,9,0,8,0
CUST2127,,0,101675,6,1,9,0
CUST2128,62,0,146019,1,0,4,0
CUST2129,25,0,122596,6,0,9,0
CUST2130,46,1,47419,5,0,1,0
CUST2131,49,1,118321,4,0,14,0
CUST2132,68,0,108345,6,1,12,0
CUST2133,61,0,119753,6,0,10,0
CUST2134,35,0,64291,6,0,10,0
CUST2135,23,1,37397,2,0,10,1
CUST2136,35,0,,7,1,1,0
CUST2137,36,0,82888,4,0,9,0
CUST2138,39,1,60169,9,0,13,0
CUST2139,54,1,87182,2,1,12,0
CUST2140,49,0,122094,5,0,,0
CUST2141,58,1,67249,4,0,1,0
CUST2142,20,1,53341,9,0,4,0
CUST2143,45,0,103291,,1,13,0
CUST2144,27,0,71144,8,0,6,0
CUST2145,68,1,86772,8,0,8,0
CUST2146,52,1,104360,6,0,8,0
CUST2147,46,1,38444,6,0,7,0
CUST2148,30,0,70647,8,0,1,0
CUST2149,50,1,148662,9,0,4,0
CUST2150,,0,139416,5,0,5,0
CUST2151,29,1,123843,1,0,5,0
CUST2152,66,1,35974,1,0,5,1
CUST2153,47,0,139582,2,0,1,0
CUST2154,38,0,63383,5,0,2,0
CUST2155,48,1,119826,4,0,9,0
CUST2156,41,1,106552,,0,14,0
CUST2157,37,0,122648,4,1,14,0
CUST2158,54,1,119049,4,0,3,0
CUST2159,24,0,27956,4,0,200,0
CUST2160,45,1,33077,1,0,12,1
CUST2161,61,0,61490,9,0,3,0
CUST2162,37,0,,3,1,13,0
CUST2163,41,1,149713,4,0,4,0
CUST2164,67,0,128391,,0,12,0
CUST2165,66,1,133642,7,0,14,0
CUST2166,68,1,80612,6,0,14,0
CUST2167,49,0,,5,0,10,0
CUST2168,58,1,61159,8,0,8,0
CUST2169,53,0,64710,1,1,3,0
CUST2170,51,1,111394,7,1,8,0
CUST2171,53,1,38806,6,0,8,0
CUST2172,19,1,138096,5,0,1,0
CUST2173,32,1,103345,7,1,4,0
CUST2174,51,1,105391,3,0,8,0
CUST2175,53,0,137093,1,0,3,0
CUST2176,23,0,119924,,1,4,0
CUST2177,56,0,31458,2,0,5,1
CUST2178,59,1,60524,3,0,,0
CUST2179,68,1,31853,8,0,1,0
CUST2180,68,1,65477,9,0,9,0
CUST2181,29,1,57222,3,1,1,0
CUST2182,20,0,43320,6,0,1,0
CUST2183,62,1,119154,7,1,150,0
CUST2184,35,1,77243,1,0,1,0
CUST2185,57,0,70615,7,0,2,0
CUST2186,38,1,42352,4,0,,0
CUST2187,32,1,97833,5,0,13,0
CUST2188,50,1,118476,8,0,10,0
CUST2189,52,1,139560,4,0,9,0
CUST2190,43,0,28203,4,1,1,0
CUST2191,25,1,64267,,1,3,0
CUST2192,53,1,62941,5,0,1,0
CUST2193,65,1,107809,6,0,3,0
CUST2194,47,1,,5,1,2,0
CUST2195,40,1,102186,,0,8,0
CUST2196,59,0,55984,7,0,1,0
CUST2197,61,0,69721,6,1,13,0
CUST2198,31,0,97918,2,0,7,0
CUST2199,31,1,77683,7,0,10,0
CUST2200,19,0,25801,6,0,8,0
CUST2201,54,0,135035,5,0,11,0
CUST2202,22,1,137201,8,0,6,0
CUST2203,55,0,72965,5,0,1,0
CUST2204,62,1,110269,2,1,3,0
CUST2205,58,1,147693,6,0,9,0
CUST2206,64,0,39583,1,0,5,1
CUST2207,31,1,60969,5,0,3,0
CUST2208,56,0,5000000,6,1,14,0
CUST2209,42,1,60572,7,1,2,0
CUST2210,37,0,116679,2,1,1,0
CUST2211,19,0,50705,1,0,,0
CUST2212,56,0,85303,6,1,5,0
CUST2213,23,1,53363,3,0,11,0
CUST2214,34,1,55720,5,0,6,0
CUST2215,42,1,34972,2,0,5,1
CUST2216,45,1,58351,1,0,8,0
CUST2217,19,1,136023,1,1,11,0
CUST2218,52,0,5004849,4,0,8,0
CUST2219,54,0,112948,2,0,1,0
CUST2220,22,0,114614,1,0,14,0
CUST2221,18,1,113116,6,0,14,0
CUST2222,55,1,81235,4,0,1,0
CUST2223,29,1,39855,7,0,8,0
CUST2224,53,0,61169,6,0,1,0
CUST2225,62,0,71404,5,0,4,0
CUST2226,40,0,44569,2,1,5,1
CUST2227,64,0,84013,5,1,6,0
CUST2228,48,0,75834,9,1,8,0
CUST2229,28,1,50738,9,1,5,0
CUST2230,27,1,31772,2,0,13,1
CUST2231,20,0,115410,7,1,1,0
CUST2232,31,1,44731,4,0,5,0
CUST2233,33,1,35131,3,1,8,0
CUST2234,27,0,91324,1,0,2,0
CUST2235,46,0,82868,3,1,8,0
CUST2236,27,0,106720,9,0,7,0
CUST2237,29,0,121433,9,0,14,0
CUST2238,47,0,27889,7,0,,0
CUST2239,58,1,38399,3,0,11,0
CUST2240,18,1,112193,3,1,6,0
CUST2241,22,0,100677,,0,7,0
CUST2242,37,0,110192,7,0,9,0
CUST2243,25,1,148757,7,1,5,0
CUST2244,60,0,112154,2,0,2,0
CUST2245,29,1,102470,5,0,6,0
CUST2246,18,1,133073,7,0,3,0
CUST2247,37,0,2000000,7,0,10,0
CUST2248,45,1,32612,6,1,9,0
CUST2249,60,1,76644,,1,13,0
CUST2250,54,1,57069,3,1,4,0
CUST2251,64,0,106741,1,0,7,0
CUST2252,54,1,52331,3,0,14,0
CUST2253,29,0,80897,2,0,6,0
CUST2254,55,0,38934,2,1,6,1
CUST2255,66,1,35095,2,0,7,1
CUST2256,,0,116494,5,0,,0
CUST2257,61,1,127544,1,0,2,0
CUST2258,45,0,43706,4,0,2,0
CUST2259,64,0,68516,5,1,1,0
CUST2260,32,0,128602,2,0,14,0
CUST2261,23,1,122008,5,0,1,0
CUST2262,61,1,59629,4,0,9,0
CUST2263,37,1,71910,8,1,5,0
CUST2264,67,1,113540,1,0,5,0
CUST2265,31,0,149746,5,0,12,0
CUST2266,19,1,45431,1,0,9,1
CUST2267,26,0,81733,4,0,11,0
CUST2268,55,1,65088,8,1,7,0
CUST2269,37,1,69135,1,0,13,0
CUST2270,43,0,144012,1,1,5,0
CUST2271,46,1,63015,1,0,5,0
CUST2272,18,0,125038,7,1,1,0
CUST2273,52,0,56385,2,1,11,0
CUST2274,23,0,95199,1,0,6,0
CUST2275,53,1,63677,6,0,6,0
CUST2276,22,0,143104,6,0,9,0
CUST2277,50,0,37818,2,0,8,1
CUST2278,66,0,113222,1,0,13,0
CUST2279,68,1,90425,3,0,14,0
CUST2280,31,0,48977,5,1,11,0
CUST2281,29,0,74832,6,0,6,0
CUST2282,59,0,65931,3,1,100,0
CUST2283,37,1,108990,9,0,3,0
CUST2284,67,1,107515,5,0,8,0
CUST2285,41,0,97204,2,1,14,0
CUST2286,62,1,70784,6,0,13,0
CUST2287,51,0,134578,8,0,1,0
CUST2288,42,1,34921,6,1,7,0
CUST2289,67,0,59959,4,1,2,0
CUST2290,46,1,57328,6,0,13,0
CUST2291,,1,33859,8,0,1,0
CUST2292,48,0,149492,8,0,1,0
CUST2293,64,0,114506,2,0,14,0
CUST2294,60,0,99408,8,0,5,0
CUST2295,67,1,151961,6,0,4,0
CUST2296,40,0,109766,2,0,13,0
CUST2297,61,0,51708,0,1,2,0
CUST2298,55,0,47811,6,1,8,0
CUST2299,37,1,80989,7,0,7,0
CUST2300,40,0,117641,5,0,12,0
CUST2301,62,0,29922,8,0,2,0
CUST2302,69,0,94928,9,0,1,0
CUST2303,,1,77335,4,0,7,0
CUST2304,67,0,38541,7,0,13,0
CUST2305,59,0,44551,8,0,14,0
CUST2306,25,1,44381,6,1,4,0
CUST2307,67,1,138319,,1,14,0
CUST2308,38,1,80673,7,1,8,0
CUST2309,18,1,126531,9,0,1,0
CUST2310,25,1,47948,5,0,9,0
CUST2311,46,0,117264,2,0,2,0
CUST2312,49,0,87759,4,1,4,0
CUST2313,55,0,92560,3,0,1,0
CUST2314,22,0,107249,4,0,2,0
CUST2315,64,1,27486,7,0,3,0
CUST2316,39,1,91691,8,0,3,0
CUST2317,64,0,39081,1,0,10,1
CUST2318,51,1,127781,8,0,8,0
CUST2319,18,1,109105,5,0,1,0
CUST2320,43,1,32086,7,0,11,0
CUST2321,60,1,92853,1,0,8,0
CUST2322,27,0,126925,2,0,14,0
CUST2323,,1,95027,1,1,8,0
CUST2324,67,1,40916,5,0,10,0
CUST2325,35,1,40248,6,0,5,0
CUST2326,34,0,93047,9,0,10,0
CUST2327,43,1,51672,8,1,1,0
CUST2328,,0,,7,0,10,0
CUST2329,64,1,132850,5,0,12,0
CUST2330,57,1,73380,3,0,11,0
CUST2331,66,0,32848,9,0,5,0
CUST2332,29,1,39274,5,0,7,0
CUST2333,44,1,145092,3,0,4,0
CUST2334,25,1,79545,3,1,4,0
CUST2335,42,0,121494,3,1,1,0
CUST2336,63,1,140981,6,1,1,0
CUST2337,21,0,60233,1,0,7,0
CUST2338,49,1,46012,4,1,12,0
CUST2339,18,1,138973,8,0,4,0
CUST2340,36,1,36294,3,0,7,0
CUST2341,,0,51425,5,1,9,0
CUST2342,33,1,93711,2,0,1,0
CUST2343,32,1,131153,2,0,14,0
CUST2344,,1,135777,7,0,3,0
CUST2345,22,1,118311,,0,12,0
CUST2346,58,1,34425,5,1,10,0
CUST2347,43,0,116549,3,0,13,0
CUST2348,45,1,118464,6,0,9,0
CUST2349,19,1,69990,3,0,8,0
CUST2350,67,0,131748,8,1,12,0
CUST2351,23,1,98746,2,0,2,0
CUST2352,26,1,93295,3,0,5,0
CUST2353,50,1,41091,8,1,10,0
CUST2354,58,0,149795,8,0,6,0
CUST2355,42,1,148102,,0,2,0
CUST2356,65,1,28957,8,1,1,0
CUST2357,30,1,147818,2,0,1,0
CUST2358,26,0,75411,7,1,10,0
CUST2359,30,1,65958,6,0,13,0
CUST2360,48,0,120696,2,1,9,0
CUST2361,58,0,45707,5,1,6,0
CUST2362,28,0,40248,7,0,6,0
CUST2363,21,1,96309,8,0,11,0
CUST2364,51,1,103322,3,1,1,0
CUST2365,55,1,1000000,0,0,9,0
CUST2366,63,1,40037,7,0,6,0
CUST2367,21,1,92421,5,0,14,0
CUST2368,55,0,130364,5,1,9,0
CUST2369,36,1,106867,7,1,10,0
CUST2370,27,1,65612,1,0,,0
CUST2371,51,0,113031,8,0,150,0
CUST2372,35,0,38450,5,1,,0
CUST2373,30,1,34491,8,1,6,0
CUST2374,58,0,142026,5,0,6,0
CUST2375,40,1,99804,7,1,1,0
CUST2376,36,0,143446,3,1,9,0
CUST2377,62,0,118293,2,0,4,0
CUST2378,28,0,144498,6,1,14,0
CUST2379,18,0,132443,5,0,13,0
CUST2380,41,1,33894,9,0,13,0
CUST2381,24,1,130475,4,0,7,0
CUST2382,42,0,53314,3,1,7,0
CUST2383,38,1,76883,9,1,2,0
CUST2384,32,0,119119,8,0,2,0
CUST2385,18,1,140557,6,0,6,0
CUST2386,29,1,,,0,14,0
CUST2387,24,1,90629,1,1,3,0
CUST2388,32,1,126291,6,1,5,0
CUST2389,38,0,136151,3,0,8,0
CUST2390,36,0,34967,3,0,9,0
CUST2391,46,0,106754,6,0,1,0
CUST2392,42,0,68220,3,0,1,0
CUST2393,50,0,99163,6,0,5,0
CUST2394,66,0,,5,1,2,0
CUST2395,49,1,68645,4,0,1,0
CUST2396,66,0,81131,8,0,,0
CUST2397,52,1,113714,2,0,13,0
CUST2398,61,1,53876,7,0,12,0
CUST2399,55,0,113444,4,0,6,0
CUST2400,43,1,126448,2,0,3,0
CUST2401,28,1,44971,7,0,11,0
CUST2402,52,1,,1,1,1,0
CUST2403,25,1,123120,4,0,10,0
CUST2404,63,0,74228,9,1,11,0
CUST2405,31,1,148695,4,0,11,0
CUST2406,,1,99495,3,0,7,0
CUST2407,19,1,,2,0,3,0
CUST2408,63,1,53261,3,1,3,0
CUST2409,26,0,131601,1,0,1,0
CUST2410,20,1,86260,8,0,13,0
CUST2411,38,0,129998,1,1,1,0
CUST2412,43,0,106371,3,0,1,0
CUST2413,25,0,109793,3,1,2,0
CUST2414,65,0,28346,2,0,5,1
CUST2415,,0,121343,5,0,6,0
CUST2416,23,1,120954,3,0,12,0
CUST2417,45,1,84059,3,1,8,0
CUST2418,46,1,77300,8,0,4,0
CUST2419,43,0,36340,4,0,,0
CUST2420,42,1,149345,4,0,7,0
CUST2421,29,1,58012,3,0,1,0
CUST2422,22,1,60393,1,1,10,0
CUST2423,51,1,127153,8,0,,0
CUST2424,65,1,100133,1,0,2,0
CUST2425,54,0,55307,7,0,7,0
CUST2426,32,1,89204,5,0,8,0
CUST2427,61,0,98273,4,0,13,0
CUST2428,57,0,137328,4,0,3,0
CUST2429,32,1,135304,8,1,,0
CUST2430,60,1,136055,6,1,13,0
CUST2431,,1,42276,1,0,13,1
CUST2432,40,1,,8,1,11,0
CUST2433,23,0,146939,2,0,5,0
CUST2434,63,1,32310,6,0,3,0
CUST2435,,1,60167,9,0,,0
CUST2436,61,0,130769,1,0,14,0
CUST2437,60,0,109880,6,0,8,0
CUST2438,,0,35391,8,1,1,0
CUST2439,38,0,147013,2,1,5,0
CUST2440,40,0,75621,5,0,10,0
CUST2441,60,1,35892,6,0,12,0
CUST2442,33,0,101733,5,1,2,0
CUST2443,64,1,106201,3,0,9,0
CUST2444,32,0,61142,4,0,3,0
CUST2445,42,0,70679,7,0,1,0
CUST2446,53,1,66615,4,0,10,0
CUST2447,28,0,72553,9,0,7,0
CUST2448,68,0,134264,1,1,9,0
CUST2449,32,1,104071,5,1,7,0
CUST2450,21,0,66002,8,0,1,0
CUST2451,38,1,133807,5,1,9,0
CUST2452,30,0,147611,8,0,5,0
CUST2453,39,1,95658,8,0,1,0
CUST2454,36,0,34852,,1,,0
CUST2455,51,0,30387,6,0,6,0
CUST2456,31,0,122295,4,0,14,0
CUST2457,21,0,130935,3,0,1,0
CUST2458,65,1,64994,5,1,8,0
CUST2459,69,0,128412,6,1,7,0
CUST2460,63,1,141912,3,1,8,0
CUST2461,44,0,125414,2,0,14,0
CUST2462,46,1,58725,7,1,,0
CUST2463,64,1,97682,5,0,12,0
CUST2464,45,0,25560,9,1,3,0
CUST2465,52,1,,,0,3,0
CUST2466,25,1,81565,8,0,11,0
CUST2467,33,1,26312,6,0,7,0
CUST2468,59,1,43205,4,1,1,0
CUST2469,53,1,,9,1,7,0
CUST2470,47,1,112566,5,0,6,0
CUST2471,35,1,46329,6,0,11,0
CUST2472,19,1,,9,1,6,0
CUST2473,66,0,93187,7,0,,0
CUST2474,30,1,100542,5,1,14,0
CUST2475,21,0,133237,,1,12,0
CUST2476,43,0,144389,4,0,9,0
CUST2477,42,1,139476,2,0,6,0
CUST2478,47,0,60645,3,0,14,0
CUST2479,28,0,112502,3,0,1,0
CUST2480,24,0,118382,4,0,1,0
CUST2481,48,0,112310,,1,1,0
CUST2482,61,1,94619,3,0,6,0
CUST2483,,0,58513,1,0,4,0
CUST2484,56,0,33749,1,0,5,1
CUST2485,30,0,55783,9,0,4,0
CUST2486,48,1,85645,9,1,,0
CUST2487,24,0,107861,5,0,9,0
CUST2488,66,0,82802,9,0,5,0
CUST2489,59,1,109216,7,1,11,0
CUST2490,59,1,87709,9,0,14,0
CUST2491,53,1,42323,7,0,9,0
CUST2492,37,0,75762,9,0,5,0
CUST2493,21,0,113220,2,1,1,0
CUST2494,24,0,89222,8,0,1,0
CUST2495,18,1,59493,,1,2,0
CUST2496,61,0,85880,6,1,3,0
CUST2497,,1,149467,5,0,5,0
CUST2498,59,1,37213,,0,11,0
CUST2499,64,0,122367,7,0,11,0
CUST2500,30,0,132832,3,0,10,0
CUST2501,,0,71930,8,1,12,0
CUST2502,38,0,52713,2,0,8,0
CUST2503,39,1,132157,1,0,11,0
CUST2504,45,1,97723,2,1,1,0
CUST2505,26,0,123336,9,0,7,0
CUST2506,43,0,,5,0,8,0
CUST2507,22,1,138197,,0,1,0
CUST2508,32,1,104944,3,0,8,0
CUST2509,27,1,47369,7,1,6,0
CUST2510,41,0,72928,2,0,8,0
CUST2511,59,1,96411,8,0,5,0
CUST2512,25,1,140844,7,0,1,0
CUST2513,41,1,44510,5,0,7,0
CUST2514,31,1,147940,4,0,9,0
CUST2515,66,0,37120,1,0,14,1
CUST2516,46,1,124847,5,1,8,0
CUST2517,44,0,123575,9,1,11,0
CUST2518,54,0,33646,4,0,,0
CUST2519,21,0,45460,9,0,1,0
CUST2520,67,1,39963,2,0,14,1
CUST2521,,0,102116,4,0,7,0
CUST2522,36,0,112822,9,0,,0
CUST2523,53,0,,4,0,2,0
CUST2524,56,0,109629,5,0,8,0
CUST2525,27,1,149034,8,0,,0
CUST2526,39,1,46605,1,1,8,1
CUST2527,35,1,135901,1,0,14,0
CUST2528,36,0,69813,,1,8,0
CUST2529,53,1,71371,9,0,3,0
CUST2530,27,1,133241,4,0,11,0
CUST2531,50,1,72598,2,1,13,0
CUST2532,67,1,88724,9,0,6,0
CUST2533,22,1,148217,4,1,12,0
CUST2534,,1,97258,6,0,7,0
CUST2535,66,1,65969,1,0,14,0
CUST2536,52,1,61912,,0,14,0
CUST2537,61,1,66847,5,0,12,0
CUST2538,51,1,97302,3,1,14,0
CUST2539,50,0,87784,4,1,,0
CUST2540,38,0,74882,1,1,4,0
CUST2541,34,1,40928,9,0,12,0
CUST2542,39,1,46274,8,0,14,0
CUST2543,65,0,,4,0,14,0
CUST2544,54,0,111148,2,0,1,0
CUST2545,32,0,85998,9,1,14,0
CUST2546,52,0,125434,4,0,8,0
CUST2547,45,1,137696,9,0,5,0
CUST2548,24,1,54047,3,0,2,0
CUST2549,49,1,68356,7,1,2,0
CUST2550,28,0,62134,7,1,13,0
CUST2551,27,0,92042,4,0,13,0
CUST2552,26,0,76310,2,0,9,0
CUST2553,31,1,142604,9,0,1,0
CUST2554,30,0,105758,4,0,12,0
CUST2555,42,1,37363,8,1,7,0
CUST2556,18,1,110149,2,0,1,0
CUST2557,52,1,69563,8,0,11,0
CUST2558,24,0,55628,5,0,1,0
CUST2559,38,1,133162,7,0,6,0
CUST2560,35,0,135920,7,1,13,0
CUST2561,20,1,145953,9,0,10,0
CUST2562,59,0,97336,3,0,8,0
CUST2563,56,0,71246,4,1,,0
CUST2564,58,1,5003437,4,0,7,0
CUST2565,66,0,125993,5,1,7,0
CUST2566,28,0,114110,6,0,8,0
CUST2567,56,0,117438,3,0,6,0
CUST2568,41,0,27810,4,0,8,0
CUST2569,63,0,84860,3,0,14,0
CUST2570,36,1,102199,2,0,8,0
CUST2571,21,0,,9,0,11,0
CUST2572,43,1,90548,1,0,10,0
CUST2573,55,1,87363,2,0,1,0
CUST2574,59,1,36162,8,0,5,0
CUST2575,49,0,116400,7,1,11,0
CUST2576,56,0,98535,1,0,7,0
CUST2577,62,1,37100,5,0,9,0
CUST2578,63,0,95864,6,1,8,0
CUST2579,53,0,28621,5,0,100,0
CUST2580,57,1,143371,4,0,3,0
CUST2581,54,1,114792,1,0,12,0
CUST2582,50,0,73037,7,0,1,0
CUST2583,53,1,147680,9,0,10,0
CUST2584,20,0,101850,6,1,8,0
CUST2585,26,1,91188,3,1,8,0
CUST2586,25,1,79951,4,0,11,0
CUST2587,50,0,106718,5,0,,0
CUST2588,23,0,132116,1,0,2,0
CUST2589,58,0,61558,5,1,4,0
CUST2590,56,0,40659,1,0,5,1
CUST2591,21,0,59413,,0,13,0
CUST2592,30,0,35435,7,0,100,0
CUST2593,66,1,144200,3,0,1,0
CUST2594,19,0,78911,9,0,3,0
CUST2595,22,1,53067,2,0,4,0
CUST2596,61,0,112794,,1,11,0
CUST2597,44,1,122974,9,0,,0
CUST2598,49,0,94224,6,0,14,0
CUST2599,38,1,98225,5,1,14,0
CUST2600,29,0,2000000,7,0,2,0
CUST2601,,0,127547,6,0,11,0
CUST2602,25,1,133541,5,0,5,0
CUST2603,67,0,52624,2,0,5,0
CUST2604,20,1,116500,8,0,,0
CUST2605,61,0,113427,7,1,6,0
CUST2606,20,0,139634,6,1,11,0
CUST2607,39,1,147507,5,0,8,0
CUST2608,23,0,82745,5,0,3,0
CUST2609,,1,76805,9,0,4,0
CUST2610,40,1,128915,1,0,10,0
CUST2611,61,0,145815,9,0,1,0
CUST2612,19,1,2000000,6,0,5,0
CUST2613,55,0,104422,4,0,,0
CUST2614,34,0,110843,,0,4,0
CUST2615,52,1,54190,9,0,200,0
CUST2616,,0,137020,5,0,5,0
CUST2617,40,1,30912,5,0,7,0
CUST2618,47,1,46514,8,1,5,0
CUST2619,69,1,112359,7,0,9,0
CUST2620,25,1,82032,8,1,13,0
CUST2621,39,1,53797,2,1,7,0
CUST2622,61,1,31449,9,1,12,0
CUST2623,53,0,26725,3,0,13,0
CUST2624,17,0,106406,6,1,13,0
CUST2625,30,0,34304,6,0,3,0
CUST2626,47,0,98058,2,0,11,0
CUST2627,48,0,38663,7,0,6,0
CUST2628,64,1,95320,9,0,2,0
CUST2629,33,0,100008,1,0,1,0
CUST2630,59,0,140920,8,0,,0
CUST2631,47,1,119488,2,0,8,0
CUST2632,33,0,100591,1,0,8,0
CUST2633,29,0,120044,8,0,5,0
CUST2634,34,0,37676,2,0,150,1
CUST2635,,0,50192,6,1,1,0
CUST2636,29,1,49722,6,0,7,0
CUST2637,25,1,32446,5,0,9,0
CUST2638,37,1,144304,8,1,5,0
CUST2639,23,0,29725,3,0,6,0
CUST2640,33,1,110597,,0,12,0
CUST2641,47,0,138073,7,1,1,0
CUST2642,62,1,113207,7,1,2,0
CUST2643,40,1,82632,8,0,14,0
CUST2644,45,1,91945,2,0,1,0
CUST2645,68,0,,2,1,9,0
CUST2646,57,1,41365,,0,1,0
CUST2647,22,1,90792,9,0,11,0
CUST2648,37,1,,9,0,11,0
CUST2649,57,1,145416,4,0,10,0
CUST2650,61,1,40704,9,1,12,0
CUST2651,18,0,75575,3,1,1,0
CUST2652,47,0,59832,5,1,,0
CUST2653,38,1,144641,9,0,12,0
CUST2654,37,0,126294,6,0,6,0
CUST2655,23,0,26195,3,1,,0
CUST2656,39,0,144247,9,0,11,0
CUST2657,35,0,78517,6,1,12,0
CUST2658,25,0,59012,4,1,4,0
CUST2659,56,0,36415,4,0,11,0
CUST2660,49,0,64534,8,0,5,0
CUST2661,50,1,46686,7,0,1,0
CUST2662,33,0,102198,1,1,4,0
CUST2663,29,0,139514,6,0,6,0
CUST2664,55,1,53743,,1,13,0
CUST2665,69,1,,3,0,8,0
CUST2666,51,0,89748,9,0,5,0
CUST2667,31,0,140994,2,0,11,0
CUST2668,53,1,133617,,0,13,0
CUST2669,50,0,27402,1,1,9,1
CUST2670,40,1,88190,2,0,3,0
CUST2671,67,1,2000000,5,0,2,0
CUST2672,62,0,80626,1,1,8,0
CUST2673,19,1,38275,8,0,6,0
CUST2674,58,1,56522,1,0,10,0
CUST2675,38,0,39915,9,0,13,0
CUST2676,19,1,25909,3,0,12,0
CUST2677,44,1,139110,2,0,5,0
CUST2678,26,0,90908,1,1,6,0
CUST2679,18,0,47620,9,0,14,0
CUST2680,28,0,59112,4,0,7,0
CUST2681,20,0,99051,1,0,4,0
CUST2682,69,1,27431,1,0,5,1
